pdf_path,company,registrant_name,company_name_mismatch,error
../downolad_files/data/nasdaq_annual_reports\apollo-medical-holdings-inc\NASDAQ_AMEH_2021.pdf,apollo-medical-holdings-inc,"Apollo Medical Holdings, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\appfolio-inc\NASDAQ_APPF_2018.pdf,appfolio-inc,"AppFolio, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\appfolio-inc\NASDAQ_APPF_2019.pdf,appfolio-inc,"AppFolio, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\appfolio-inc\NASDAQ_APPF_2020.pdf,appfolio-inc,"AppFolio, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\appfolio-inc\NASDAQ_APPF_2021.pdf,appfolio-inc,"AppFolio, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\appian-corporation\NASDAQ_APPN_2019.pdf,appian-corporation,,,
../downolad_files/data/nasdaq_annual_reports\appian-corporation\NASDAQ_APPN_2021.pdf,appian-corporation,APPIAN CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\appian-corporation\NASDAQ_APPN_2020.pdf,appian-corporation,APPIAN CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\anika-therapeutics-inc\NASDAQ_ANIK_2021.pdf,anika-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\appian-corporation\NASDAQ_APPN_2022.pdf,appian-corporation,,,
../downolad_files/data/nasdaq_annual_reports\apple-inc\NASDAQ_AAPL_2020.pdf,apple-inc,Apple Inc.,False,
../downolad_files/data/nasdaq_annual_reports\apple-inc\NASDAQ_AAPL_2019.pdf,apple-inc,Apple Inc.,False,
../downolad_files/data/nasdaq_annual_reports\apple-inc\NASDAQ_AAPL_2022.pdf,apple-inc,Apple Inc.,False,
../downolad_files/data/nasdaq_annual_reports\apple-inc\NASDAQ_AAPL_2021.pdf,apple-inc,Apple Inc.,False,
../downolad_files/data/nasdaq_annual_reports\applied-dna-sciences\NASDAQ_APDN_2019.pdf,applied-dna-sciences,"APPLIED DNA SCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\applied-dna-sciences\NASDAQ_APDN_2021.pdf,applied-dna-sciences,"APPLIED DNA SCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\applied-dna-sciences\NASDAQ_APDN_2022.pdf,applied-dna-sciences,"APPLIED DNA SCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\applied-dna-sciences\NASDAQ_APDN_2020.pdf,applied-dna-sciences,"APPLIED DNA SCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\applied-genetic-technologies-corp\NASDAQ_AGTC_2018.pdf,applied-genetic-technologies-corp,APPLIED GENETIC TECHNOLOGIES CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\applied-genetic-technologies-corp\NASDAQ_AGTC_2020.pdf,applied-genetic-technologies-corp,APPLIED GENETIC TECHNOLOGIES CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\applied-genetic-technologies-corp\NASDAQ_AGTC_2019.pdf,applied-genetic-technologies-corp,APPLIED GENETIC TECHNOLOGIES CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\applied-genetic-technologies-corp\NASDAQ_AGTC_2021.pdf,applied-genetic-technologies-corp,APPLIED GENETIC TECHNOLOGIES CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\applied-materials-inc\NASDAQ_AMAT_2019.pdf,applied-materials-inc,,,
../downolad_files/data/nasdaq_annual_reports\applied-materials-inc\NASDAQ_AMAT_2022.pdf,applied-materials-inc,"Applied Materials, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\applied-materials-inc\NASDAQ_AMAT_2020.pdf,applied-materials-inc,,,
../downolad_files/data/nasdaq_annual_reports\applied-materials-inc\NASDAQ_AMAT_2021.pdf,applied-materials-inc,"Applied Materials, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\applied-optoelectronics-inc\NASDAQ_AAOI_2019.pdf,applied-optoelectronics-inc,"Applied Op to electronics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\applied-optoelectronics-inc\NASDAQ_AAOI_2020.pdf,applied-optoelectronics-inc,"Applied Op to electronics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\applied-optoelectronics-inc\NASDAQ_AAOI_2021.pdf,applied-optoelectronics-inc,"Applied Op to electronics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\applied-therapeutics-inc\NASDAQ_APLT_2019.pdf,applied-therapeutics-inc,"Applied Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\applied-optoelectronics-inc\NASDAQ_AAOI_2022.pdf,applied-optoelectronics-inc,"Applied Op to electronics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\applied-therapeutics-inc\NASDAQ_APLT_2021.pdf,applied-therapeutics-inc,"Applied Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\approach-resources-inc\NASDAQ_AREX_2015.pdf,approach-resources-inc,APPROACH RESOURCES INC.,False,
../downolad_files/data/nasdaq_annual_reports\applied-therapeutics-inc\NASDAQ_APLT_2020.pdf,applied-therapeutics-inc,"Applied Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\applied-therapeutics-inc\NASDAQ_APLT_2022.pdf,applied-therapeutics-inc,"Applied Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\approach-resources-inc\NASDAQ_AREX_2018.pdf,approach-resources-inc,APPROACH RESOURCES INC.,False,
../downolad_files/data/nasdaq_annual_reports\approach-resources-inc\NASDAQ_AREX_2016.pdf,approach-resources-inc,APPROACH RESOURCES INC.,False,
../downolad_files/data/nasdaq_annual_reports\aprea-therapeutics-inc\NASDAQ_APRE_2019.pdf,aprea-therapeutics-inc,"Aprea Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\approach-resources-inc\NASDAQ_AREX_2017.pdf,approach-resources-inc,APPROACH RESOURCES INC.,False,
../downolad_files/data/nasdaq_annual_reports\aprea-therapeutics-inc\NASDAQ_APRE_2020.pdf,aprea-therapeutics-inc,"Aprea Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aprea-therapeutics-inc\NASDAQ_APRE_2021.pdf,aprea-therapeutics-inc,"Aprea Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\apricus-biosciences-inc\NASDAQ_APRI_2014.pdf,apricus-biosciences-inc,"APRICUS BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\apricus-biosciences-inc\NASDAQ_APRI_2016.pdf,apricus-biosciences-inc,"APRICUS BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\apricus-biosciences-inc\NASDAQ_APRI_2015.pdf,apricus-biosciences-inc,"APRICUS BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\apricus-biosciences-inc\NASDAQ_APRI_2017.pdf,apricus-biosciences-inc,"APRICUS BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\apricus-biosciences-inc\NASDAQ_APRI_2018.pdf,apricus-biosciences-inc,"SEELOS THERAPEUTICS, INC.",True,
../downolad_files/data/nasdaq_annual_reports\aptevo-therapeutics-inc\NASDAQ_APVO_2019.pdf,aptevo-therapeutics-inc,APTEVO THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\aptevo-therapeutics-inc\NASDAQ_APVO_2020.pdf,aptevo-therapeutics-inc,APTEVO THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\aptevo-therapeutics-inc\NASDAQ_APVO_2021.pdf,aptevo-therapeutics-inc,APTEVO THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\aptinyx-inc\NASDAQ_APTX_2019.pdf,aptinyx-inc,APTINYX INC.,False,
../downolad_files/data/nasdaq_annual_reports\aptinyx-inc\NASDAQ_APTX_2018.pdf,aptinyx-inc,APTINYX INC.,False,
../downolad_files/data/nasdaq_annual_reports\aptinyx-inc\NASDAQ_APTX_2020.pdf,aptinyx-inc,APTINYX INC.,False,
../downolad_files/data/nasdaq_annual_reports\aptevo-therapeutics-inc\NASDAQ_APVO_2022.pdf,aptevo-therapeutics-inc,APTEVO THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\aptinyx-inc\NASDAQ_APTX_2021.pdf,aptinyx-inc,APTINYX INC.,False,
../downolad_files/data/nasdaq_annual_reports\aptorum-group-limited\NASDAQ_APM_2018.pdf,aptorum-group-limited,APTORUM GROUP LIMITED,False,
../downolad_files/data/nasdaq_annual_reports\aptorum-group-limited\NASDAQ_APM_2019.pdf,aptorum-group-limited,APTORUM GROUP LIMITED,False,
../downolad_files/data/nasdaq_annual_reports\aptorum-group-limited\NASDAQ_APM_2020.pdf,aptorum-group-limited,APTORUM GROUP LIMITED,False,
../downolad_files/data/nasdaq_annual_reports\apyx-medical-corporation\NASDAQ_APYX_2020.pdf,apyx-medical-corporation,APYX MEDICAL CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\aptorum-group-limited\NASDAQ_APM_2021.pdf,aptorum-group-limited,APTORUM GROUP LIMITED,False,
../downolad_files/data/nasdaq_annual_reports\aqua-metals-inc\NASDAQ_AQMS_2017.pdf,aqua-metals-inc,"Aqua Metals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aptorum-group-limited\NASDAQ_APM_2022.pdf,aptorum-group-limited,APTORUM GROUP LIMITED,False,
../downolad_files/data/nasdaq_annual_reports\aqua-metals-inc\NASDAQ_AQMS_2018.pdf,aqua-metals-inc,"Aqua Metals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aqua-metals-inc\NASDAQ_AQMS_2019.pdf,aqua-metals-inc,"Aqua Metals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aqua-metals-inc\NASDAQ_AQMS_2021.pdf,aqua-metals-inc,"Aqua Metals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aquabounty-technologies-inc\NASDAQ_AQB_2017.pdf,aquabounty-technologies-inc,,,
../downolad_files/data/nasdaq_annual_reports\aqua-metals-inc\NASDAQ_AQMS_2020.pdf,aqua-metals-inc,"Aqua Metals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aquabounty-technologies-inc\NASDAQ_AQB_2018.pdf,aquabounty-technologies-inc,,,
../downolad_files/data/nasdaq_annual_reports\aquabounty-technologies-inc\NASDAQ_AQB_2019.pdf,aquabounty-technologies-inc,,,
../downolad_files/data/nasdaq_annual_reports\aquabounty-technologies-inc\NASDAQ_AQB_2020.pdf,aquabounty-technologies-inc,,,
../downolad_files/data/nasdaq_annual_reports\aquabounty-technologies-inc\NASDAQ_AQB_2021.pdf,aquabounty-technologies-inc,,,
../downolad_files/data/nasdaq_annual_reports\aquestive-therapeutics-inc\NASDAQ_AQST_2019.pdf,aquestive-therapeutics-inc,"Aquestive Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aquestive-therapeutics-inc\NASDAQ_AQST_2020.pdf,aquestive-therapeutics-inc,"Aquestive Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aquestive-therapeutics-inc\NASDAQ_AQST_2018.pdf,aquestive-therapeutics-inc,"Aquestive Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aquestive-therapeutics-inc\NASDAQ_AQST_2021.pdf,aquestive-therapeutics-inc,"Aquestive Therapeutics, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aravive-inc\NASDAQ_ARAV_2018.pdf,aravive-inc,"Aravive, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aravive-inc\NASDAQ_ARAV_2019.pdf,aravive-inc,"Aravive, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aravive-inc\NASDAQ_ARAV_2021.pdf,aravive-inc,"Aravive, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aravive-inc\NASDAQ_ARAV_2020.pdf,aravive-inc,"Aravive, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\arbutus-biopharma-corporation\NASDAQ_ABUS_2017.pdf,arbutus-biopharma-corporation,Arbutus Biopharma Corporation,False,
../downolad_files/data/nasdaq_annual_reports\arbutus-biopharma-corporation\NASDAQ_ABUS_2018.pdf,arbutus-biopharma-corporation,Arbutus Biopharma Corporation,False,
../downolad_files/data/nasdaq_annual_reports\arbutus-biopharma-corporation\NASDAQ_ABUS_2019.pdf,arbutus-biopharma-corporation,Arbutus Biopharma Corporation,False,
../downolad_files/data/nasdaq_annual_reports\arc-group-worldwide\NASDAQ_ARCW_2015.pdf,arc-group-worldwide,"ARC Group Worldwide, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\arbutus-biopharma-corporation\NASDAQ_ABUS_2020.pdf,arbutus-biopharma-corporation,Arbutus Biopharma Corporation,False,
../downolad_files/data/nasdaq_annual_reports\arc-group-worldwide\NASDAQ_ARCW_2016.pdf,arc-group-worldwide,"ARC Group Worldwide, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\arc-group-worldwide\NASDAQ_ARCW_2017.pdf,arc-group-worldwide,"ARC Group Worldwide, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\arbutus-biopharma-corporation\NASDAQ_ABUS_2021.pdf,arbutus-biopharma-corporation,Arbutus Biopharma Corporation,False,
../downolad_files/data/nasdaq_annual_reports\arca-biopharma-inc\NASDAQ_ABIO_2019.pdf,arca-biopharma-inc,"ARCA BIOPHARMA, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arca-biopharma-inc\NASDAQ_ABIO_2020.pdf,arca-biopharma-inc,"ARCA BIOPHARMA, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arca-biopharma-inc\NASDAQ_ABIO_2022.pdf,arca-biopharma-inc,"ARCA BIOPHARMA, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arca-biopharma-inc\NASDAQ_ABIO_2021.pdf,arca-biopharma-inc,"ARCA BIOPHARMA, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arcadia-biosciences\NASDAQ_RKDA_2019.pdf,arcadia-biosciences,"Arcadia Biosciences, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\arcadia-biosciences\NASDAQ_RKDA_2022.pdf,arcadia-biosciences,"Arcadia Biosciences, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\arcadia-biosciences\NASDAQ_RKDA_2021.pdf,arcadia-biosciences,"Arcadia Biosciences, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\arcadia-biosciences\NASDAQ_RKDA_2020.pdf,arcadia-biosciences,"Arcadia Biosciences, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\arcbest\NASDAQ_ARCB_2020.pdf,arcbest,ARCBEST CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\arch-capital-group-limited\NASDAQ_ACGL_2017.pdf,arch-capital-group-limited,ARCH CAPITAL GROUP LTD.,False,
../downolad_files/data/nasdaq_annual_reports\arcbest\NASDAQ_ARCB_2022.pdf,arcbest,ARCBEST CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\arcbest\NASDAQ_ARCB_2021.pdf,arcbest,ARCBEST CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\arch-capital-group-limited\NASDAQ_ACGL_2018.pdf,arch-capital-group-limited,ARCH CAPITAL GROUP LTD.,False,
../downolad_files/data/nasdaq_annual_reports\arcimoto-inc\NASDAQ_FUV_2019.pdf,arcimoto-inc,"ARCIMOTO, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arch-capital-group-limited\NASDAQ_ACGL_2020.pdf,arch-capital-group-limited,ARCH CAPITAL GROUP LTD.,False,
../downolad_files/data/nasdaq_annual_reports\arch-capital-group-limited\NASDAQ_ACGL_2021.pdf,arch-capital-group-limited,ARCH CAPITAL GROUP LTD.,False,
../downolad_files/data/nasdaq_annual_reports\arch-capital-group-limited\NASDAQ_ACGL_2019.pdf,arch-capital-group-limited,,,
../downolad_files/data/nasdaq_annual_reports\arcimoto-inc\NASDAQ_FUV_2022.pdf,arcimoto-inc,"ARCIMOTO, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arco-platform-limited\NASDAQ_ARCE_2018.pdf,arco-platform-limited,Arco Platform Limited,False,
../downolad_files/data/nasdaq_annual_reports\arco-platform-limited\NASDAQ_ARCE_2019.pdf,arco-platform-limited,Arco Platform Limited,False,
../downolad_files/data/nasdaq_annual_reports\arcimoto-inc\NASDAQ_FUV_2020.pdf,arcimoto-inc,"ARCIMOTO, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arcimoto-inc\NASDAQ_FUV_2021.pdf,arcimoto-inc,"ARCIMOTO, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arcturus-therapeutics-holdings-inc\NASDAQ_ARCT_2019.pdf,arcturus-therapeutics-holdings-inc,ARCTURUS THERAPEUTICS HOLDINGS INC.,False,
../downolad_files/data/nasdaq_annual_reports\arco-platform-limited\NASDAQ_ARCE_2020.pdf,arco-platform-limited,Arco Platform Limited,False,
../downolad_files/data/nasdaq_annual_reports\arco-platform-limited\NASDAQ_ARCE_2021.pdf,arco-platform-limited,Arco Platform Limited,False,
../downolad_files/data/nasdaq_annual_reports\arco-platform-limited\NASDAQ_ARCE_2022.pdf,arco-platform-limited,Arco Platform Limited,False,
../downolad_files/data/nasdaq_annual_reports\arcturus-therapeutics-holdings-inc\NASDAQ_ARCT_2020.pdf,arcturus-therapeutics-holdings-inc,ARCTURUS THERAPEUTICS HOLDINGS INC.,False,
../downolad_files/data/nasdaq_annual_reports\arcturus-therapeutics-holdings-inc\NASDAQ_ARCT_2021.pdf,arcturus-therapeutics-holdings-inc,ARCTURUS THERAPEUTICS HOLDINGS INC.,False,
../downolad_files/data/nasdaq_annual_reports\arcutis-biotherapeutics-inc\NASDAQ_ARQT_2019.pdf,arcutis-biotherapeutics-inc,"ARCUTIS BIO THERAPEUTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arcturus-therapeutics-holdings-inc\NASDAQ_ARCT_2022.pdf,arcturus-therapeutics-holdings-inc,ARCTURUS THERAPEUTICS HOLDINGS INC.,False,
../downolad_files/data/nasdaq_annual_reports\arcutis-biotherapeutics-inc\NASDAQ_ARQT_2021.pdf,arcutis-biotherapeutics-inc,"ARCUTIS BIO THERAPEUTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arcutis-biotherapeutics-inc\NASDAQ_ARQT_2020.pdf,arcutis-biotherapeutics-inc,"ARCUTIS BIO THERAPEUTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\ardelyx-inc\NASDAQ_ARDX_2019.pdf,ardelyx-inc,"ARDELYX, INC.",False,
../downolad_files/data/nasdaq_annual_reports\ardelyx-inc\NASDAQ_ARDX_2020.pdf,ardelyx-inc,"ARDELYX, INC.",False,
../downolad_files/data/nasdaq_annual_reports\ardelyx-inc\NASDAQ_ARDX_2021.pdf,ardelyx-inc,"ARDELYX, INC.",False,
../downolad_files/data/nasdaq_annual_reports\ardelyx-inc\NASDAQ_ARDX_2022.pdf,ardelyx-inc,"ARDELYX, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arena-pharmaceuticals-inc\NASDAQ_ARNA_2017.pdf,arena-pharmaceuticals-inc,"ARENA PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arena-pharmaceuticals-inc\NASDAQ_ARNA_2018.pdf,arena-pharmaceuticals-inc,"ARENA PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\arena-pharmaceuticals-inc\NASDAQ_ARNA_2019.pdf,arena-pharmaceuticals-inc,"ARENA PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\ares-capital-corporation\NASDAQ_ARCC_2017.pdf,ares-capital-corporation,ARES CAPITAL CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\ares-capital-corporation\NASDAQ_ARCC_2018.pdf,ares-capital-corporation,ARES CAPITAL CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\ares-capital-corporation\NASDAQ_ARCC_2019.pdf,ares-capital-corporation,ARES CAPITAL CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\ares-capital-corporation\NASDAQ_ARCC_2020.pdf,ares-capital-corporation,ARES CAPITAL CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\ares-capital-corporation\NASDAQ_ARCC_2021.pdf,ares-capital-corporation,ARES CAPITAL CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\arena-pharmaceuticals-inc\NASDAQ_ARNA_2020.pdf,arena-pharmaceuticals-inc,"ARENA PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\argenx\NASDAQ_ARGX_2018.pdf,argenx,,,
../downolad_files/data/nasdaq_annual_reports\argenx\NASDAQ_ARGX_2019.pdf,argenx,,,
../downolad_files/data/nasdaq_annual_reports\argenx\NASDAQ_ARGX_2022.pdf,argenx,,,
../downolad_files/data/nasdaq_annual_reports\argo-group-international-holdings-ltd\NASDAQ_AGII_2016.pdf,argo-group-international-holdings-ltd,,,
../downolad_files/data/nasdaq_annual_reports\argenx\NASDAQ_ARGX_2021.pdf,argenx,,,
../downolad_files/data/nasdaq_annual_reports\argenx\NASDAQ_ARGX_2020.pdf,argenx,,,
../downolad_files/data/nasdaq_annual_reports\argo-group-international-holdings-ltd\NASDAQ_AGII_2020.pdf,argo-group-international-holdings-ltd,"ARGO GROUP INTERNATIONAL HOLDINGS, LTD.",False,
../downolad_files/data/nasdaq_annual_reports\argo-group-international-holdings-ltd\NASDAQ_AGII_2017.pdf,argo-group-international-holdings-ltd,,,
../downolad_files/data/nasdaq_annual_reports\aridis-pharmaceuticals-inc\NASDAQ_ARDS_2018.pdf,aridis-pharmaceuticals-inc,"Aridis Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\argo-group-international-holdings-ltd\NASDAQ_ARGO_2021.pdf,argo-group-international-holdings-ltd,,,
../downolad_files/data/nasdaq_annual_reports\aridis-pharmaceuticals-inc\NASDAQ_ARDS_2019.pdf,aridis-pharmaceuticals-inc,"Aridis Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\ark-restaurants-corp\NASDAQ_ARKR_2019.pdf,ark-restaurants-corp,,,
../downolad_files/data/nasdaq_annual_reports\ark-restaurants-corp\NASDAQ_ARKR_2020.pdf,ark-restaurants-corp,,,
../downolad_files/data/nasdaq_annual_reports\ark-restaurants-corp\NASDAQ_ARKR_2021.pdf,ark-restaurants-corp,,,
../downolad_files/data/nasdaq_annual_reports\aridis-pharmaceuticals-inc\NASDAQ_ARDS_2020.pdf,aridis-pharmaceuticals-inc,"Aridis Pharmaceuticals, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\ark-restaurants-corp\NASDAQ_ARKR_2022.pdf,ark-restaurants-corp,,,
../downolad_files/data/nasdaq_annual_reports\arlington-asset-investment-corp\NASDAQ_AAIC_2021.pdf,arlington-asset-investment-corp,ARLINGTON ASSET INVESTMENT CORP.,False,
